,time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
1858,2020-02-02,14.6,10.0,20.7,0.0,,,10.0,31.5,1025.9,
1859,2020-02-03,15.4,11.7,21.5,0.0,,,11.5,25.9,1026.4,
1860,2020-02-04,14.7,10.3,21.3,0.0,,,11.5,33.3,1022.5,
1861,2020-02-05,10.4,7.0,14.8,0.0,,,14.6,25.9,1028.6,
1862,2020-02-06,9.5,4.8,14.8,0.0,,,15.8,31.5,1027.6,
1863,2020-02-07,9.9,6.5,14.7,0.0,,,11.9,22.2,1025.4,
1864,2020-02-08,10.3,6.7,14.1,0.0,,,8.7,22.2,1025.2,
1865,2020-02-09,11.1,7.2,15.1,0.0,,,18.6,40.8,1028.6,
1866,2020-02-10,14.6,11.2,21.6,0.0,,,19.6,42.6,1026.4,
1867,2020-02-11,13.7,10.7,17.3,0.0,,,10.8,25.9,1023.9,
1868,2020-02-12,12.3,11.4,13.5,0.0,,,14.3,25.9,1025.1,
1869,2020-02-13,12.8,9.5,16.3,0.0,,,18.7,44.5,1021.4,
1870,2020-02-14,12.1,9.2,16.2,0.0,,,10.5,24.1,1024.7,
1871,2020-02-15,12.3,9.9,15.6,0.0,,,14.3,33.3,1026.2,
1872,2020-02-16,13.8,13.2,15.8,0.0,,,21.2,44.5,1026.3,
1873,2020-02-17,13.9,13.3,15.9,1.1,,,16.3,37.0,1025.2,
1874,2020-02-18,11.7,7.9,15.1,0.0,,,12.2,27.8,1031.1,
1875,2020-02-19,9.9,6.8,16.7,0.0,,,14.1,27.8,1030.7,
1876,2020-02-20,10.2,5.2,15.6,0.0,,,18.5,35.2,1026.1,
1877,2020-02-21,11.3,6.8,17.0,0.0,,,16.3,33.3,1029.1,
1878,2020-02-22,11.5,7.5,16.4,0.0,,,13.9,25.9,1031.9,
1879,2020-02-23,12.3,8.2,17.6,0.0,,,16.6,35.2,1031.9,
1880,2020-02-24,12.9,8.8,18.4,0.0,,,16.8,35.2,1025.1,
1881,2020-02-25,11.8,8.2,16.1,0.0,,,10.6,27.8,1016.2,
1882,2020-02-26,13.5,9.1,19.8,0.0,,,18.0,44.5,1014.8,
1883,2020-02-27,14.4,9.1,19.7,0.0,,,21.2,53.7,1016.5,
1884,2020-02-28,13.4,10.5,16.4,0.0,,,11.4,27.8,1020.4,
1885,2020-02-29,13.8,11.2,17.0,0.0,,,16.6,48.2,1011.8,
1886,2020-03-01,15.6,13.0,20.9,0.9,,,20.2,59.3,1009.3,
1887,2020-03-02,14.9,9.7,19.1,1.4,,,38.6,81.5,1000.1,
1888,2020-03-03,12.4,8.2,18.0,0.0,,,23.9,63.0,1009.6,
1889,2020-03-04,12.7,9.8,18.0,0.0,,,9.6,42.6,1015.4,
1890,2020-03-05,14.7,9.8,20.0,0.0,,,20.5,61.1,1007.6,
1891,2020-03-06,12.3,8.3,17.9,0.0,,,23.0,57.4,1008.9,
1892,2020-03-07,11.9,6.3,18.8,0.0,,,14.9,40.8,1018.8,
1893,2020-03-08,12.6,8.2,17.0,0.0,,,15.4,33.3,1022.4,
1894,2020-03-09,13.0,9.1,21.1,0.0,,,17.0,35.2,1019.5,
1895,2020-03-10,12.5,9.3,15.9,0.0,,,15.7,38.9,1023.8,
1896,2020-03-11,12.6,8.7,16.8,0.0,,,10.7,22.2,1023.1,
1897,2020-03-12,12.7,10.4,17.0,0.0,,,10.4,27.8,1020.6,
1898,2020-03-13,13.7,10.2,17.5,0.0,,,17.0,31.5,1019.5,
1899,2020-03-14,14.2,10.2,18.4,0.0,,,10.9,25.9,1019.9,
1900,2020-03-15,12.7,8.9,17.3,0.0,,,12.8,29.6,1018.9,
1901,2020-03-16,13.7,13.4,15.2,18.3,,,31.5,61.1,1017.3,
1902,2020-03-17,14.8,12.9,17.4,0.0,,,30.4,59.3,1027.0,
1903,2020-03-18,12.8,9.4,17.5,0.0,,,9.6,24.1,1027.6,
1904,2020-03-19,11.6,8.2,15.8,0.0,,,11.4,22.2,1024.0,
1905,2020-03-20,12.0,8.5,16.5,0.0,,,15.9,33.3,1020.3,
1906,2020-03-21,12.0,7.2,17.1,0.0,,,16.1,31.5,1014.9,
1907,2020-03-22,13.1,9.8,16.9,4.2,,,19.6,40.8,1013.9,
1908,2020-03-23,13.5,11.6,16.4,20.4,,,26.7,44.5,1018.8,
1909,2020-03-24,12.5,10.8,15.1,0.0,,,33.7,48.2,1020.3,
1910,2020-03-25,10.1,5.9,13.6,0.0,,,14.7,37.0,1017.3,
1911,2020-03-26,8.4,5.0,13.0,0.0,,,22.0,48.2,1010.5,
1912,2020-03-27,9.5,3.7,16.2,0.1,,,13.9,29.6,1014.3,
1913,2020-03-28,13.0,10.0,17.4,0.0,,,14.9,25.9,1017.1,
1914,2020-03-29,13.7,8.9,19.1,,,,12.2,29.6,1015.1,
1915,2020-03-30,10.2,8.0,14.3,6.0,,,18.6,33.3,1014.6,
1916,2020-03-31,11.2,8.3,13.1,3.2,,,30.5,57.4,1014.3,
1917,2020-04-01,11.6,10.4,13.0,16.4,,,41.7,63.0,1014.4,
1918,2020-04-02,12.1,10.3,15.1,0.0,,,29.2,59.3,1012.3,
1919,2020-04-03,12.3,7.8,17.3,0.0,,,12.7,37.0,1015.7,
1920,2020-04-04,12.2,8.5,17.0,0.0,,,12.3,35.2,1020.0,
1921,2020-04-05,12.2,7.6,17.4,0.0,,,12.0,25.9,1021.3,
1922,2020-04-06,12.9,8.8,17.5,0.0,,,11.5,22.2,1023.9,
1923,2020-04-07,14.1,11.3,18.3,0.0,,,10.0,22.2,1026.8,
1924,2020-04-08,15.0,11.2,19.2,0.0,,,9.1,24.1,1025.6,
1925,2020-04-09,14.4,11.0,18.2,0.0,,,11.1,24.1,1023.0,
1926,2020-04-10,14.5,10.1,20.4,0.0,,,12.6,27.8,1022.7,
1927,2020-04-11,14.6,10.4,19.4,0.0,,,11.6,29.6,1022.9,
1928,2020-04-12,15.4,11.2,19.9,14.1,,,13.5,25.9,1019.8,
