date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2023-01-17 00:00:00,26.6,23.5,30.5,1.2,,,9.8,,1010.7,
2023-01-18 00:00:00,27.1,24.5,30.6,7,,,11.8,,1011.4,
2023-01-19 00:00:00,25.6,23.2,28.5,4.3,,,17.6,,1010.4,
2023-01-20 00:00:00,26.1,23.6,30.6,7.3,,,20.9,,1010.2,
2023-01-21 00:00:00,25.9,23.3,30,32.2,,,20.1,,1009.6,
2023-01-22 00:00:00,24.9,22.5,26.9,118.8,,,21,,1009.5,
2023-01-23 00:00:00,24.4,23,27.3,83.6,,,20.2,,1007.8,
2023-01-24 00:00:00,25.5,22.5,28.7,16.4,,,18.4,,1008.5,
2023-01-25 00:00:00,26.5,23.6,29.5,23.2,,,32.2,,1008.3,
2023-01-26 00:00:00,26.3,23,29.7,33.1,,,16.2,,1008.1,
2023-01-27 00:00:00,27.2,23,30.9,3.4,,,10.1,,1008.3,
2023-01-28 00:00:00,26.9,24.4,30.4,5.6,,,16.2,,1007.8,
2023-01-29 00:00:00,25.1,24,27.5,34.3,,,19.1,,1008.5,
2023-01-30 00:00:00,25,23.8,26.3,124.5,,,15.9,,1009.9,
2023-01-31 00:00:00,26.1,23.4,29.3,20.3,,,17,,1010.3,
2023-02-01 00:00:00,26.5,23.3,30.8,9.7,,,15,,1010.6,
2023-02-02 00:00:00,26.8,23,30.6,20.1,,,20.4,,1010.5,
2023-02-03 00:00:00,26.6,24,30.2,9.1,,,19.6,,1009.7,
2023-02-04 00:00:00,26.2,23.4,29.4,7.1,,,16.3,,1009.5,
2023-02-05 00:00:00,25.2,23.2,28.1,14.7,,,14.4,,1009.9,
2023-02-06 00:00:00,25.8,22.8,29.6,60.7,,,16.2,,1010,
2023-02-07 00:00:00,24.7,23,29.2,43.4,,,15.8,,1010.7,
2023-02-08 00:00:00,25,21.8,28.5,27.7,,,23.3,,1010.5,
2023-02-09 00:00:00,26.2,22.2,29.2,53.8,,,18.4,,1010.4,
2023-02-10 00:00:00,26.5,23,30.9,15.7,,,15.6,,1010.5,
2023-02-11 00:00:00,27.2,23.5,30,6.9,,,18.1,,1010.9,
